401	-3269.16	2097.09	-1172.07
402	-3268.26	2097.55	-1170.71
403	-3267.32	2097.99	-1169.33
404	-3266.34	2098.39	-1167.95
405	-3265.33	2098.76	-1166.57
406	-3264.28	2099.09	-1165.19
407	-3263.2	2099.4	-1163.8
408	-3262.09	2099.67	-1162.42
409	-3260.96	2099.92	-1161.04
410	-3259.81	2100.14	-1159.67
411	-3258.66	2100.35	-1158.31
412	-3257.5	2100.54	-1156.95
413	-3256.33	2100.73	-1155.61
414	-3255.18	2100.91	-1154.27
415	-3254.04	2101.09	-1152.95
416	-3252.91	2101.27	-1151.64
417	-3251.81	2101.47	-1150.34
418	-3250.73	2101.68	-1149.06
419	-3249.69	2101.9	-1147.79
420	-3248.68	2102.14	-1146.54
421	-3247.71	2102.4	-1145.31
422	-3246.77	2102.68	-1144.1
423	-3245.88	2102.98	-1142.9
424	-3245.03	2103.3	-1141.73
425	-3244.22	2103.64	-1140.59
426	-3243.46	2103.99	-1139.47
427	-3242.74	2104.37	-1138.37
428	-3242.07	2104.76	-1137.31
429	-3241.44	2105.17	-1136.27
430	-3240.85	2105.59	-1135.26
431	-3240.31	2106.02	-1134.29
432	-3239.82	2106.47	-1133.35
433	-3239.37	2106.93	-1132.45
434	-3238.97	2107.4	-1131.58
435	-3238.62	2107.88	-1130.75
436	-3238.32	2108.37	-1129.95
437	-3238.06	2108.87	-1129.19
438	-3237.86	2109.39	-1128.47
439	-3237.71	2109.92	-1127.79
440	-3237.6	2110.46	-1127.14
441	-3237.55	2111.02	-1126.53
442	-3237.56	2111.6	-1125.96
443	-3237.61	2112.19	-1125.42
444	-3237.72	2112.81	-1124.92
445	-3237.89	2113.44	-1124.45
446	-3238.1	2114.09	-1124.01
447	-3238.37	2114.76	-1123.61
448	-3238.68	2115.44	-1123.24
449	-3239.04	2116.14	-1122.89
450	-3239.44	2116.86	-1122.58
451	-3239.89	2117.58	-1122.3
452	-3240.36	2118.31	-1122.05
453	-3240.87	2119.05	-1121.82
454	-3241.4	2119.78	-1121.63
455	-3241.95	2120.5	-1121.45
456	-3242.51	2121.21	-1121.3
457	-3243.08	2121.9	-1121.18
458	-3243.64	2122.57	-1121.07
459	-3244.2	2123.21	-1120.99
460	-3244.74	2123.82	-1120.92
461	-3245.26	2124.39	-1120.87
462	-3245.74	2124.91	-1120.83
463	-3246.19	2125.38	-1120.81
464	-3246.6	2125.8	-1120.79
465	-3246.95	2126.17	-1120.78
466	-3247.25	2126.47	-1120.78
467	-3247.5	2126.72	-1120.78
468	-3247.69	2126.91	-1120.78
469	-3247.81	2127.04	-1120.77
470	-3247.88	2127.12	-1120.76
471	-3247.89	2127.15	-1120.74
472	-3247.85	2127.15	-1120.7
473	-3247.76	2127.11	-1120.65
474	-3247.63	2127.06	-1120.57
475	-3247.47	2127	-1120.47
476	-3247.28	2126.95	-1120.33
477	-3247.07	2126.91	-1120.16
478	-3246.86	2126.91	-1119.95
479	-3246.65	2126.95	-1119.7
480	-3246.45	2127.04	-1119.41
481	-3246.26	2127.2	-1119.07
482	-3246.09	2127.42	-1118.67
483	-3245.95	2127.71	-1118.23
484	-3245.82	2128.07	-1117.75
485	-3245.71	2128.49	-1117.22
486	-3245.62	2128.98	-1116.64
487	-3245.54	2129.51	-1116.02
488	-3245.46	2130.09	-1115.37
489	-3245.38	2130.69	-1114.69
490	-3245.3	2131.32	-1113.97
491	-3245.19	2131.96	-1113.23
492	-3245.07	2132.6	-1112.47
493	-3244.92	2133.23	-1111.69
494	-3244.73	2133.84	-1110.89
495	-3244.51	2134.44	-1110.07
496	-3244.25	2135.01	-1109.24
497	-3243.95	2135.55	-1108.4
498	-3243.6	2136.06	-1107.54
499	-3243.2	2136.54	-1106.66
500	-3242.76	2136.98	-1105.77
501	-3242.27	2137.4	-1104.87
502	-3241.73	2137.78	-1103.95
503	-3241.16	2138.14	-1103.02
504	-3240.54	2138.47	-1102.07
505	-3239.88	2138.77	-1101.11
